sport,event_id,event_name,bookmaker,team,price
soccer_portugal_primeira_liga,91b1821344ec1fb5f843526bc94d13eb,Boavista Porto vs Rio Ave FC,BetMGM,Boavista Porto,2.6
soccer_portugal_primeira_liga,91b1821344ec1fb5f843526bc94d13eb,Boavista Porto vs Rio Ave FC,BetMGM,Rio Ave FC,2.7
soccer_portugal_primeira_liga,91b1821344ec1fb5f843526bc94d13eb,Boavista Porto vs Rio Ave FC,BetMGM,Draw,3.1
soccer_portugal_primeira_liga,ded32c4974e626eb82226c2b309c40a7,Vizela vs Casa Pia,BetRivers,Casa Pia,3.1
soccer_portugal_primeira_liga,ded32c4974e626eb82226c2b309c40a7,Vizela vs Casa Pia,BetRivers,Vizela,2.35
soccer_portugal_primeira_liga,ded32c4974e626eb82226c2b309c40a7,Vizela vs Casa Pia,BetRivers,Draw,3.1
soccer_portugal_primeira_liga,ded32c4974e626eb82226c2b309c40a7,Vizela vs Casa Pia,betPARX,Casa Pia,3.1
soccer_portugal_primeira_liga,ded32c4974e626eb82226c2b309c40a7,Vizela vs Casa Pia,betPARX,Vizela,2.35
soccer_portugal_primeira_liga,ded32c4974e626eb82226c2b309c40a7,Vizela vs Casa Pia,betPARX,Draw,3.1
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,BetRivers,Estoril,7.5
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,BetRivers,FC Porto,1.36
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,BetRivers,Draw,5.0
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,SI Sportsbook,Estoril,8.0
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,SI Sportsbook,FC Porto,1.36
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,SI Sportsbook,Draw,5.0
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,FanDuel,Estoril,8.0
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,FanDuel,FC Porto,1.31
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,FanDuel,Draw,4.9
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,betPARX,Estoril,7.5
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,betPARX,FC Porto,1.36
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,betPARX,Draw,5.0
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,DraftKings,Estoril,7.5
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,DraftKings,FC Porto,1.34
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,DraftKings,Draw,5.0
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,PointsBet (US),Estoril,8.0
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,PointsBet (US),FC Porto,1.36
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,PointsBet (US),Draw,5.0
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,BetMGM,Estoril,7.5
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,BetMGM,FC Porto,1.36
soccer_portugal_primeira_liga,6b4cb89c6072298e24ff1309db6291c2,Estoril vs FC Porto,BetMGM,Draw,5.0
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,FanDuel,Newcastle United,1.87
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,FanDuel,West Ham United,3.7
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,FanDuel,Draw,4.0
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,SI Sportsbook,Newcastle United,1.83
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,SI Sportsbook,West Ham United,3.75
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,SI Sportsbook,Draw,3.8
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,BetMGM,Newcastle United,1.83
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,BetMGM,West Ham United,3.75
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,BetMGM,Draw,4.0
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,Caesars,Newcastle United,1.87
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,Caesars,West Ham United,3.7
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,Caesars,Draw,4.0
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,DraftKings,Newcastle United,1.87
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,DraftKings,West Ham United,3.65
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,DraftKings,Draw,4.1
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,ESPN BET,Newcastle United,1.87
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,ESPN BET,West Ham United,3.6
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,ESPN BET,Draw,3.8
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,betPARX,Newcastle United,1.83
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,betPARX,West Ham United,3.8
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,betPARX,Draw,4.1
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,BetRivers,Newcastle United,1.85
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,BetRivers,West Ham United,3.8
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,BetRivers,Draw,4.2
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,PointsBet (US),Newcastle United,1.91
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,PointsBet (US),West Ham United,3.6
soccer_epl,4606047aeb27e6856b3ff293ec578e43,Newcastle United vs West Ham United,PointsBet (US),Draw,4.0
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,SI Sportsbook,Bournemouth,2.1
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,SI Sportsbook,Everton,3.25
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,SI Sportsbook,Draw,3.5
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,FanDuel,Bournemouth,2.15
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,FanDuel,Everton,3.3
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,FanDuel,Draw,3.5
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,Caesars,Bournemouth,2.15
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,Caesars,Everton,3.2
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,Caesars,Draw,3.5
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,DraftKings,Bournemouth,2.15
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,DraftKings,Everton,3.25
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,DraftKings,Draw,3.55
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,ESPN BET,Bournemouth,2.15
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,ESPN BET,Everton,3.15
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,ESPN BET,Draw,3.45
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,BetRivers,Bournemouth,2.1
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,BetRivers,Everton,3.4
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,BetRivers,Draw,3.7
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,betPARX,Bournemouth,2.08
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,betPARX,Everton,3.35
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,betPARX,Draw,3.65
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,PointsBet (US),Bournemouth,2.1
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,PointsBet (US),Everton,3.2
soccer_epl,6619d3ca44afc07cccaee264d4f62977,Bournemouth vs Everton,PointsBet (US),Draw,3.6
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,FanDuel,Burnley,10.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,FanDuel,Chelsea,1.29
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,FanDuel,Draw,5.8
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,SI Sportsbook,Burnley,9.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,SI Sportsbook,Chelsea,1.29
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,SI Sportsbook,Draw,5.5
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,Caesars,Burnley,10.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,Caesars,Chelsea,1.29
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,Caesars,Draw,5.5
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,DraftKings,Burnley,9.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,DraftKings,Chelsea,1.29
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,DraftKings,Draw,6.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,ESPN BET,Burnley,8.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,ESPN BET,Chelsea,1.29
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,ESPN BET,Draw,5.5
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,betPARX,Burnley,9.5
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,betPARX,Chelsea,1.29
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,betPARX,Draw,6.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,BetRivers,Burnley,9.5
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,BetRivers,Chelsea,1.3
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,BetRivers,Draw,6.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,PointsBet (US),Burnley,9.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,PointsBet (US),Chelsea,1.29
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,PointsBet (US),Draw,5.75
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,BetMGM,Burnley,9.0
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,BetMGM,Chelsea,1.29
soccer_epl,2597298743f78005ba7c2b7f9cefd2a4,Chelsea vs Burnley,BetMGM,Draw,5.75
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,FanDuel,Crystal Palace,3.3
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,FanDuel,Nottingham Forest,2.25
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,FanDuel,Draw,3.3
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,SI Sportsbook,Crystal Palace,3.2
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,SI Sportsbook,Nottingham Forest,2.25
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,SI Sportsbook,Draw,3.25
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,Caesars,Crystal Palace,3.3
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,Caesars,Nottingham Forest,2.2
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,Caesars,Draw,3.3
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,DraftKings,Crystal Palace,3.3
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,DraftKings,Nottingham Forest,2.25
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,DraftKings,Draw,3.35
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,ESPN BET,Crystal Palace,3.15
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,ESPN BET,Nottingham Forest,2.2
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,ESPN BET,Draw,3.3
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,BetRivers,Crystal Palace,3.35
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,BetRivers,Nottingham Forest,2.25
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,BetRivers,Draw,3.35
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,betPARX,Crystal Palace,3.3
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,betPARX,Nottingham Forest,2.25
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,betPARX,Draw,3.3
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,BetMGM,Crystal Palace,3.2
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,BetMGM,Nottingham Forest,2.2
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,BetMGM,Draw,3.4
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,PointsBet (US),Crystal Palace,3.2
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,PointsBet (US),Nottingham Forest,2.25
soccer_epl,d1e3eb5871c7e3b1ac9dabd09d94344f,Nottingham Forest vs Crystal Palace,PointsBet (US),Draw,3.3
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,SI Sportsbook,Fulham,1.73
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,SI Sportsbook,Sheffield United,4.33
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,SI Sportsbook,Draw,4.0
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,FanDuel,Fulham,1.71
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,FanDuel,Sheffield United,4.6
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,FanDuel,Draw,4.0
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,Caesars,Fulham,1.71
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,Caesars,Sheffield United,4.6
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,Caesars,Draw,3.8
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,DraftKings,Fulham,1.71
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,DraftKings,Sheffield United,4.7
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,DraftKings,Draw,3.8
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,ESPN BET,Fulham,1.71
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,ESPN BET,Sheffield United,4.1
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,ESPN BET,Draw,3.9
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,betPARX,Fulham,1.72
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,betPARX,Sheffield United,4.6
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,betPARX,Draw,3.95
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,BetRivers,Fulham,1.74
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,BetRivers,Sheffield United,4.6
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,BetRivers,Draw,4.0
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,BetMGM,Fulham,1.74
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,BetMGM,Sheffield United,4.4
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,BetMGM,Draw,3.9
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,PointsBet (US),Fulham,1.71
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,PointsBet (US),Sheffield United,4.5
soccer_epl,efb7bcd1f4959bf80197ec581b077cb2,Sheffield United vs Fulham,PointsBet (US),Draw,4.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,SI Sportsbook,Luton,10.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,SI Sportsbook,Tottenham Hotspur,1.22
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,SI Sportsbook,Draw,7.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,FanDuel,Luton,11.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,FanDuel,Tottenham Hotspur,1.22
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,FanDuel,Draw,7.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,Caesars,Luton,10.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,Caesars,Tottenham Hotspur,1.24
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,Caesars,Draw,6.5
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,DraftKings,Luton,9.5
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,DraftKings,Tottenham Hotspur,1.24
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,DraftKings,Draw,7.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,ESPN BET,Luton,9.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,ESPN BET,Tottenham Hotspur,1.22
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,ESPN BET,Draw,6.75
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,BetRivers,Luton,11.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,BetRivers,Tottenham Hotspur,1.23
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,BetRivers,Draw,7.5
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,betPARX,Luton,11.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,betPARX,Tottenham Hotspur,1.22
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,betPARX,Draw,7.5
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,BetMGM,Luton,10.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,BetMGM,Tottenham Hotspur,1.25
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,BetMGM,Draw,7.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,PointsBet (US),Luton,10.0
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,PointsBet (US),Tottenham Hotspur,1.22
soccer_epl,8a065e80284e1157870534a772c62305,Tottenham Hotspur vs Luton,PointsBet (US),Draw,7.0
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,SI Sportsbook,Aston Villa,1.67
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,SI Sportsbook,Wolverhampton Wanderers,4.5
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,SI Sportsbook,Draw,4.0
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,FanDuel,Aston Villa,1.65
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,FanDuel,Wolverhampton Wanderers,4.7
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,FanDuel,Draw,4.5
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,BetMGM,Aston Villa,1.65
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,BetMGM,Wolverhampton Wanderers,4.75
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,BetMGM,Draw,4.2
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,Caesars,Aston Villa,1.67
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,Caesars,Wolverhampton Wanderers,4.6
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,Caesars,Draw,4.2
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,DraftKings,Aston Villa,1.65
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,DraftKings,Wolverhampton Wanderers,4.7
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,DraftKings,Draw,4.4
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,ESPN BET,Aston Villa,1.65
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,ESPN BET,Wolverhampton Wanderers,4.4
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,ESPN BET,Draw,4.0
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,BetRivers,Aston Villa,1.65
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,BetRivers,Wolverhampton Wanderers,5.0
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,BetRivers,Draw,4.3
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,betPARX,Aston Villa,1.63
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,betPARX,Wolverhampton Wanderers,4.9
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,betPARX,Draw,4.25
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,PointsBet (US),Aston Villa,1.62
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,PointsBet (US),Wolverhampton Wanderers,4.75
soccer_epl,60b84c40ac236905064dae0535ba9c73,Aston Villa vs Wolverhampton Wanderers,PointsBet (US),Draw,4.3
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,SI Sportsbook,Brentford,3.0
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,SI Sportsbook,Manchester United,2.2
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,SI Sportsbook,Draw,3.6
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,FanDuel,Brentford,3.1
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,FanDuel,Manchester United,2.15
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,FanDuel,Draw,3.7
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,BetMGM,Brentford,3.0
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,BetMGM,Manchester United,2.15
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,BetMGM,Draw,3.8
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,Caesars,Brentford,3.1
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,Caesars,Manchester United,2.15
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,Caesars,Draw,3.7
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,DraftKings,Brentford,3.05
soccer_epl,3c3df999f07010248fb7e25e24bc851e,Brentford vs Manchester United,DraftKings,Manchester United,2.2
